,Subway Entrance,Subway Entrance Latitude,Subway Entrance Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
3367,40th St & Queens Blvd at SW corner,40.74374300100013,-73.92441700024656,Bar 43,40.74495916106422,-73.92126321423993,Sports Bar
3368,40th St & Queens Blvd at SW corner,40.74374300100013,-73.92441700024656,La Hoguera Paisa,40.743614718142844,-73.92385086044575,Latin American Restaurant
3369,40th St & Queens Blvd at SW corner,40.74374300100013,-73.92441700024656,Lotus Nails and Spa,40.74354021569653,-73.91951214632697,Spa
3370,40th St & Queens Blvd at SW corner,40.74374300100013,-73.92441700024656,Paris Baguette,40.742535689872454,-73.91887849700034,Bakery
3371,40th St & Queens Blvd at SW corner,40.74374300100013,-73.92441700024656,Go Natural Health Food,40.74388833369227,-73.91978774148618,Health Food Store
3372,40th St & Queens Blvd at SW corner,40.74374300100013,-73.92441700024656,Nita's European Bakery,40.73968122217404,-73.92476940874033,Bakery
3373,40th St & Queens Blvd at SW corner,40.74374300100013,-73.92441700024656,Verdecchio,40.74412171762285,-73.92535366786534,Pizza Place
3374,40th St & Queens Blvd at SW corner,40.74374300100013,-73.92441700024656,Fish House,40.740322041131535,-73.92314173140358,Seafood Restaurant
3375,40th St & Queens Blvd at SW corner,40.74374300100013,-73.92441700024656,Don Pollo II,40.740049127070606,-73.92376298045315,Peruvian Restaurant
3376,40th St & Queens Blvd at SW corner,40.74374300100013,-73.92441700024656,Arriba Arriba,40.743944128668446,-73.92358870777154,Mexican Restaurant
3377,40th St & Queens Blvd at SW corner,40.74374300100013,-73.92441700024656,El Vagabundo,40.74356395510963,-73.92370557138452,Food Truck
3378,40th St & Queens Blvd at SW corner,40.74374300100013,-73.92441700024656,Marabella's Pizza,40.74017373127598,-73.92391877458819,Pizza Place
3379,40th St & Queens Blvd at SW corner,40.74374300100013,-73.92441700024656,"Thomas P. Noonan, Jr. Playground",40.74105257409956,-73.92221292964575,Park
3380,40th St & Queens Blvd at SW corner,40.74374300100013,-73.92441700024656,McGuiness's Bar,40.743356531167535,-73.91964702826894,Bar
3381,40th St & Queens Blvd at SW corner,40.74374300100013,-73.92441700024656,Tangra Fusion,40.744235943684586,-73.92497559549653,Chinese Restaurant
3382,40th St & Queens Blvd at SW corner,40.74374300100013,-73.92441700024656,Firefly,40.744984,-73.918893,Bistro
3383,40th St & Queens Blvd at SW corner,40.74374300100013,-73.92441700024656,Riko,40.74230184052353,-73.91888718829112,Peruvian Restaurant
3384,40th St & Queens Blvd at SW corner,40.74374300100013,-73.92441700024656,New York Sports Club,40.744562509569526,-73.92568834502526,Gym
3385,40th St & Queens Blvd at SW corner,40.74374300100013,-73.92441700024656,Oki Japanese Restaurant,40.743311795775135,-73.91904142185976,Japanese Restaurant
3386,40th St & Queens Blvd at SW corner,40.74374300100013,-73.92441700024656,Fresh n' Save,40.74280944997657,-73.91865120240696,Grocery Store
3387,40th St & Queens Blvd at SW corner,40.74374300100013,-73.92441700024656,Dumplings & Things,40.74239519326835,-73.91884509186804,Asian Restaurant
3388,40th St & Queens Blvd at SW corner,40.74374300100013,-73.92441700024656,Oasis Pizza & Gyro,40.74354675388641,-73.9243298302878,Pizza Place
3389,40th St & Queens Blvd at SW corner,40.74374300100013,-73.92441700024656,Sidetracks,40.74304853849857,-73.91920962599258,Cocktail Bar
3390,40th St & Queens Blvd at SW corner,40.74374300100013,-73.92441700024656,La Pollera Colorada,40.740246916058155,-73.92341896737977,South American Restaurant
3391,40th St & Queens Blvd at SW corner,40.74374300100013,-73.92441700024656,Alpha Donuts,40.743078651255026,-73.91898104237652,Donut Shop
3392,40th St & Queens Blvd at SW corner,40.74374300100013,-73.92441700024656,Parrot Coffee Grocery,40.74336100049335,-73.91881139535566,Deli / Bodega
3393,40th St & Queens Blvd at SW corner,40.74374300100013,-73.92441700024656,El Buen Sabor,40.74399206130697,-73.91906286881425,Coffee Shop
3394,40th St & Queens Blvd at SW corner,40.74374300100013,-73.92441700024656,Sunnyside Arch,40.74383034531059,-73.91973585873666,Sculpture Garden
3395,40th St & Queens Blvd at SW corner,40.74374300100013,-73.92441700024656,Met Food Sunnyside,40.745190041014645,-73.91989298683805,Grocery Store
3396,40th St & Queens Blvd at SW corner,40.74374300100013,-73.92441700024656,Bliss 46 Bistro,40.74357871442717,-73.9187284691017,French Restaurant
3397,40th St & Queens Blvd at SW corner,40.74374300100013,-73.92441700024656,Romanian Garden,40.74515473535058,-73.92079312766995,Romanian Restaurant
3398,40th St & Queens Blvd at SW corner,40.74374300100013,-73.92441700024656,CTown Supermarkets,40.740450403441145,-73.92322396150702,Grocery Store
3399,40th St & Queens Blvd at SW corner,40.74374300100013,-73.92441700024656,Wespawpets,40.7436583442741,-73.92027106947049,Pet Store
3400,40th St & Queens Blvd at SW corner,40.74374300100013,-73.92441700024656,Thalia Spanish Theater,40.740208,-73.923517,Theater
3401,40th St & Queens Blvd at SW corner,40.74374300100013,-73.92441700024656,Jack's Ale House,40.74709162440831,-73.92374198032911,Sports Bar
3402,40th St & Queens Blvd at SW corner,40.74374300100013,-73.92441700024656,Deals,40.74418420205419,-73.92580780894133,Discount Store
3403,40th St & Queens Blvd at SW corner,40.74374300100013,-73.92441700024656,McDonald's,40.74349150193048,-73.92686247825628,Fast Food Restaurant
3404,40th St & Queens Blvd at SW corner,40.74374300100013,-73.92441700024656,Lou Lodati Playground,40.747159192461886,-73.92229904390388,Playground
3405,40th St & Queens Blvd at SW corner,40.74374300100013,-73.92441700024656,Enterprise Rent-A-Car,40.744690457560715,-73.9283175766468,Rental Car Location
3406,40th St & Queens Blvd at SW corner,40.74374300100013,-73.92441700024656,Sunnyside Fresh Taco,40.740704898921116,-73.92247156667575,Taco Place
3407,40th St & Queens Blvd at SW corner,40.74374300100013,-73.92441700024656,Coffee Tossy,40.740498,-73.92258,Coffee Shop
3408,40th St & Queens Blvd at SW corner,40.74374300100013,-73.92441700024656,Limoncito con Ron,40.74413950634663,-73.92479921120155,Bar
3409,40th St & Queens Blvd at SW corner,40.74374300100013,-73.92441700024656,Subway Sandwiches,40.744802,-73.929099,Sandwich Place
3410,40th St & Queens Blvd at SW corner,40.74374300100013,-73.92441700024656,Dazie's Restaurant,40.744025157779205,-73.92460868195631,Italian Restaurant
3411,40th St & Queens Blvd at SW corner,40.74374300100013,-73.92441700024656,Ten Full Chinese,40.74000627173716,-73.9250860394811,Chinese Restaurant
3412,40th St & Queens Blvd at SW corner,40.74374300100013,-73.92441700024656,Lou Lodati Park - Dog Run,40.74729049955453,-73.92167042179965,Dog Run
3413,40th St & Queens Blvd at SW corner,40.74374300100013,-73.92441700024656,Harmony Terrace,40.740425801711005,-73.92391770816543,Romanian Restaurant
3414,40th St & Queens Blvd at SW corner,40.74374300100013,-73.92441700024656,China Garden,40.74196662199372,-73.9257191253221,Chinese Restaurant
3415,40th St & Queens Blvd at SW corner,40.74374300100013,-73.92441700024656,Mario's Restautant,40.74140215468407,-73.92177087585327,Italian Restaurant
3416,40th St & Queens Blvd at SW corner,40.74374300100013,-73.92441700024656,Mi Nuevo Rancho,40.74125571397621,-73.92119918171072,Mexican Restaurant
3417,40th St & Queens Blvd at SW corner,40.74374300100013,-73.92441700024656,Senso Unico,40.741338,-73.92173,Italian Restaurant
3418,40th St & Queens Blvd at SW corner,40.74374300100013,-73.92441700024656,Jacks Fire Dept,40.74702019937698,-73.92375723954706,Bar
3419,40th St & Queens Blvd at SW corner,40.74374300100013,-73.92441700024656,iloveparaguay,40.74116344913129,-73.92147922716175,South American Restaurant
3420,40th St & Queens Blvd at SW corner,40.74374300100013,-73.92441700024656,I LOVE PY. Bakery Cafe,40.741189857898675,-73.92140919472973,Bakery
3421,40th St & Queens Blvd at SW corner,40.74374300100013,-73.92441700024656,Taco Today,40.740538,-73.92252,Taco Place
3422,40th St & Queens Blvd at SW corner,40.74374300100013,-73.92441700024656,Orchard Farmers Market,40.740742365991146,-73.9219083619967,Farm
3423,40th St & Queens Blvd at SW corner,40.74374300100013,-73.92441700024656,Van Vliet,40.74716690618854,-73.92591580827944,Flower Shop
3424,40th St & Queens Blvd at SW corner,40.74374300100013,-73.92441700024656,Skillman Park,40.7471370511983,-73.92179383971141,Athletics & Sports
3425,40th St & Queens Blvd at SW corner,40.74374300100013,-73.92441700024656,Torsney Playground,40.74701852944006,-73.9211278867239,Park
3426,40th St & Queens Blvd at NW corner,40.74391100111205,-73.92438500038787,Sunnyside Pizza,40.743909065444484,-73.92405483919823,Pizza Place
3427,40th St & Queens Blvd at NW corner,40.74391100111205,-73.92438500038787,SoleLuna,40.7440962823303,-73.92412726169988,Italian Restaurant
3428,40th St & Queens Blvd at NW corner,40.74391100111205,-73.92438500038787,Lowery Liquor & Wine Co,40.743673063519815,-73.92384048264886,Liquor Store
3429,40th St & Queens Blvd at NW corner,40.74391100111205,-73.92438500038787,Baruir's Coffee Store,40.74387879879115,-73.9240077997006,Coffee Shop
3430,40th St & Queens Blvd at NW corner,40.74391100111205,-73.92438500038787,Takesushi,40.74409055369966,-73.92235338862658,Sushi Restaurant
3431,40th St & Queens Blvd at NW corner,40.74391100111205,-73.92438500038787,The Butcher Block,40.74419701173932,-73.9233575253592,Grocery Store
3432,40th St & Queens Blvd at NW corner,40.74391100111205,-73.92438500038787,Ariyoshi Japanese Restaurant,40.74391412155101,-73.92296947797091,Japanese Restaurant
3433,40th St & Queens Blvd at NW corner,40.74391100111205,-73.92438500038787,Pete's Grill,40.74369686270076,-73.92575405150966,Diner
3434,40th St & Queens Blvd at NW corner,40.74391100111205,-73.92438500038787,Maggie Mae's Bar,40.7439736943093,-73.92288594097063,Bar
3435,40th St & Queens Blvd at NW corner,40.74391100111205,-73.92438500038787,Turkish Grill,40.74365685946412,-73.92219657184725,Turkish Restaurant
3436,40th St & Queens Blvd at NW corner,40.74391100111205,-73.92438500038787,Karma Nails & Spa,40.74367180371735,-73.92202011556908,Nail Salon
3437,40th St & Queens Blvd at NW corner,40.74391100111205,-73.92438500038787,Brookside Market,40.74355150605385,-73.92073322412378,Coffee Shop
3438,40th St & Queens Blvd at NW corner,40.74391100111205,-73.92438500038787,Souk El Shater,40.74360543442258,-73.92125264644532,Middle Eastern Restaurant
3439,40th St & Queens Blvd at NW corner,40.74391100111205,-73.92438500038787,The Lowery Bar & Kitchen,40.74513785566644,-73.92103557866984,Gastropub
3440,40th St & Queens Blvd at NW corner,40.74391100111205,-73.92438500038787,Sotto Le Stelle,40.74342434001502,-73.92016520467037,Pizza Place
3441,40th St & Queens Blvd at NW corner,40.74391100111205,-73.92438500038787,Dollar Tree,40.74418698514606,-73.9258845070036,Discount Store
3442,40th St & Queens Blvd at NW corner,40.74391100111205,-73.92438500038787,The Courtyard Ale House,40.74365359176295,-73.92365419546228,Pub
3443,40th St & Queens Blvd at NW corner,40.74391100111205,-73.92438500038787,Brothers Cafe,40.745587833636655,-73.92394252308497,Diner
3444,40th St & Queens Blvd at NW corner,40.74391100111205,-73.92438500038787,Ida's Nearabout,40.74378534880446,-73.92083270928791,Bar
3445,40th St & Queens Blvd at NW corner,40.74391100111205,-73.92438500038787,I Love Paraguay,40.741087267057395,-73.92149020353071,South American Restaurant
3446,40th St & Queens Blvd at NW corner,40.74391100111205,-73.92438500038787,Sunnyside Farmers' Market,40.7470331793061,-73.92159837852411,Farmers Market
3447,40th St & Queens Blvd at NW corner,40.74391100111205,-73.92438500038787,Doma,40.7441709860382,-73.92319233354881,Korean Restaurant
3448,40th St & Queens Blvd at NW corner,40.74391100111205,-73.92438500038787,Natural Tofu,40.743549198661164,-73.92413095816286,Korean Restaurant
3449,40th St & Queens Blvd at NW corner,40.74391100111205,-73.92438500038787,Taiyo Foods Japanese Grocery Store,40.74312936784708,-73.92068404879855,Market
3450,40th St & Queens Blvd at NW corner,40.74391100111205,-73.92438500038787,Golden Wok,40.745251205698786,-73.92144996734304,Chinese Restaurant
3451,40th St & Queens Blvd at NW corner,40.74391100111205,-73.92438500038787,La Vienesa Bakery,40.743815639239465,-73.92460411393647,Bakery
3452,40th St & Queens Blvd at NW corner,40.74391100111205,-73.92438500038787,Dave's Bagels & Grill,40.74321489149383,-73.92084153510245,Bagel Shop
3453,40th St & Queens Blvd at NW corner,40.74391100111205,-73.92438500038787,Bar 43,40.74495916106422,-73.92126321423993,Sports Bar
3454,40th St & Queens Blvd at NW corner,40.74391100111205,-73.92438500038787,La Hoguera Paisa,40.743614718142844,-73.92385086044575,Latin American Restaurant
3455,40th St & Queens Blvd at NW corner,40.74391100111205,-73.92438500038787,Lotus Nails and Spa,40.74354021569653,-73.91951214632697,Spa
3456,40th St & Queens Blvd at NW corner,40.74391100111205,-73.92438500038787,Go Natural Health Food,40.74388833369227,-73.91978774148618,Health Food Store
3457,40th St & Queens Blvd at NW corner,40.74391100111205,-73.92438500038787,Paris Baguette,40.742535689872454,-73.91887849700034,Bakery
3458,40th St & Queens Blvd at NW corner,40.74391100111205,-73.92438500038787,Verdecchio,40.74412171762285,-73.92535366786534,Pizza Place
3459,40th St & Queens Blvd at NW corner,40.74391100111205,-73.92438500038787,Nita's European Bakery,40.73968122217404,-73.92476940874033,Bakery
3460,40th St & Queens Blvd at NW corner,40.74391100111205,-73.92438500038787,Arriba Arriba,40.743944128668446,-73.92358870777154,Mexican Restaurant
3461,40th St & Queens Blvd at NW corner,40.74391100111205,-73.92438500038787,Fish House,40.740322041131535,-73.92314173140358,Seafood Restaurant
3462,40th St & Queens Blvd at NW corner,40.74391100111205,-73.92438500038787,El Vagabundo,40.74356395510963,-73.92370557138452,Food Truck
3463,40th St & Queens Blvd at NW corner,40.74391100111205,-73.92438500038787,Don Pollo II,40.740049127070606,-73.92376298045315,Peruvian Restaurant
3464,40th St & Queens Blvd at NW corner,40.74391100111205,-73.92438500038787,McGuiness's Bar,40.743356531167535,-73.91964702826894,Bar
3465,40th St & Queens Blvd at NW corner,40.74391100111205,-73.92438500038787,Tangra Fusion,40.744235943684586,-73.92497559549653,Chinese Restaurant
3466,40th St & Queens Blvd at NW corner,40.74391100111205,-73.92438500038787,Firefly,40.744984,-73.918893,Bistro
3467,40th St & Queens Blvd at NW corner,40.74391100111205,-73.92438500038787,Marabella's Pizza,40.74017373127598,-73.92391877458819,Pizza Place
3468,40th St & Queens Blvd at NW corner,40.74391100111205,-73.92438500038787,"Thomas P. Noonan, Jr. Playground",40.74105257409956,-73.92221292964575,Park
3469,40th St & Queens Blvd at NW corner,40.74391100111205,-73.92438500038787,Riko,40.74230184052353,-73.91888718829112,Peruvian Restaurant
3470,40th St & Queens Blvd at NW corner,40.74391100111205,-73.92438500038787,New York Sports Club,40.744562509569526,-73.92568834502526,Gym
3471,40th St & Queens Blvd at NW corner,40.74391100111205,-73.92438500038787,Oki Japanese Restaurant,40.743311795775135,-73.91904142185976,Japanese Restaurant
3472,40th St & Queens Blvd at NW corner,40.74391100111205,-73.92438500038787,Fresh n' Save,40.74280944997657,-73.91865120240696,Grocery Store
3473,40th St & Queens Blvd at NW corner,40.74391100111205,-73.92438500038787,Dumplings & Things,40.74239519326835,-73.91884509186804,Asian Restaurant
3474,40th St & Queens Blvd at NW corner,40.74391100111205,-73.92438500038787,Oasis Pizza & Gyro,40.74354675388641,-73.9243298302878,Pizza Place
3475,40th St & Queens Blvd at NW corner,40.74391100111205,-73.92438500038787,Sidetracks,40.74304853849857,-73.91920962599258,Cocktail Bar
3476,40th St & Queens Blvd at NW corner,40.74391100111205,-73.92438500038787,Alpha Donuts,40.743078651255026,-73.91898104237652,Donut Shop
3477,40th St & Queens Blvd at NW corner,40.74391100111205,-73.92438500038787,Parrot Coffee Grocery,40.74336100049335,-73.91881139535566,Deli / Bodega
3478,40th St & Queens Blvd at NW corner,40.74391100111205,-73.92438500038787,El Buen Sabor,40.74399206130697,-73.91906286881425,Coffee Shop
3479,40th St & Queens Blvd at NW corner,40.74391100111205,-73.92438500038787,La Pollera Colorada,40.740246916058155,-73.92341896737977,South American Restaurant
3480,40th St & Queens Blvd at NW corner,40.74391100111205,-73.92438500038787,Sunnyside Arch,40.74383034531059,-73.91973585873666,Sculpture Garden
3481,40th St & Queens Blvd at NW corner,40.74391100111205,-73.92438500038787,Met Food Sunnyside,40.745190041014645,-73.91989298683805,Grocery Store
3482,40th St & Queens Blvd at NW corner,40.74391100111205,-73.92438500038787,Bliss 46 Bistro,40.74357871442717,-73.9187284691017,French Restaurant
3483,40th St & Queens Blvd at NW corner,40.74391100111205,-73.92438500038787,Romanian Garden,40.74515473535058,-73.92079312766995,Romanian Restaurant
3484,40th St & Queens Blvd at NW corner,40.74391100111205,-73.92438500038787,Wespawpets,40.7436583442741,-73.92027106947049,Pet Store
